,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
2802,70,5,151.8,109.3,42.4,0.1
2803,70,5,150.7,106.9,43.8,0.0
2804,70,5,150.2,106.0,44.3,0.0
2805,70,5,149.9,107.9,41.9,0.0
2806,70,5,152.4,110.1,42.3,0.0
2807,70,5,149.9,105.6,44.3,0.0
2808,70,5,152.5,110.1,42.3,0.1
2809,70,5,149.1,102.7,46.4,0.0
2810,70,10,155.0,107.3,47.6,0.0
2811,70,10,158.2,111.9,46.2,0.0
2812,70,10,156.9,109.4,47.4,0.0
2813,70,10,153.4,105.4,48.0,0.0
2814,70,10,150.5,99.5,51.0,0.0
2815,70,10,152.3,103.3,49.0,0.0
2816,70,10,151.6,102.0,49.6,0.0
2817,70,10,151.9,101.7,50.1,0.0
2818,70,10,155.5,107.3,48.2,0.0
2819,70,10,155.7,107.0,48.6,0.0
2820,70,15,154.2,100.7,53.6,0.0
2821,70,15,149.8,96.2,53.6,0.0
2822,70,15,159.1,106.9,52.2,0.0
2823,70,15,153.0,100.3,52.6,0.0
2824,70,15,150.3,96.5,53.8,0.0
2825,70,15,157.5,106.1,51.5,0.0
2826,70,15,155.4,102.6,52.8,0.0
2827,70,15,156.0,103.6,52.4,0.0
2828,70,15,157.9,105.3,52.6,0.0
2829,70,15,154.0,101.3,52.6,0.0
2830,70,20,153.7,97.7,56.0,0.0
2831,70,20,152.6,96.5,56.1,0.0
2832,70,20,151.0,95.3,55.7,0.0
2833,70,20,154.9,99.6,55.4,0.0
2834,70,20,154.3,99.3,54.9,0.0
2835,70,20,158.2,103.0,55.1,0.0
2836,70,20,154.9,100.8,54.0,0.1
2837,70,20,157.3,103.9,53.3,0.1
2838,70,20,155.7,100.9,54.8,0.0
2839,70,20,158.8,105.2,53.6,0.0
2840,70,25,153.0,96.4,56.6,0.0
2841,70,25,151.6,93.4,58.2,0.0
2842,70,25,153.9,97.2,56.7,0.0
2843,70,25,152.3,95.7,56.7,0.0
2844,70,25,149.9,92.3,57.6,0.0
2845,70,25,154.7,96.7,58.1,0.0
2846,70,25,155.8,100.0,55.7,0.1
2847,70,25,151.7,95.3,56.4,0.0
2848,70,25,152.4,95.8,56.6,0.0
2849,70,25,149.6,91.3,58.3,0.0
2850,70,30,150.3,89.9,60.4,0.0
2851,70,30,152.5,93.9,58.5,0.1
2852,70,30,155.3,97.2,58.1,0.0
2853,70,30,152.1,94.3,57.9,0.0
2854,70,30,155.0,96.6,58.4,0.0
2855,70,30,149.2,90.2,59.0,0.0
2856,70,30,151.7,93.0,58.7,0.0
2857,70,30,149.4,89.6,59.7,0.0
2858,70,30,150.0,90.8,59.2,0.0
2859,70,30,153.4,93.8,59.6,0.0
2860,70,35,155.5,94.0,61.5,0.0
2861,70,35,153.8,91.2,62.7,0.0
2862,70,35,153.1,92.8,60.3,0.0
2863,70,35,152.8,91.8,61.0,0.0
2864,70,35,156.3,93.7,62.6,0.0
2865,70,35,148.9,85.6,63.3,0.0
2866,70,35,152.0,91.1,60.9,0.0
2867,70,35,154.9,93.1,61.7,0.0
2868,70,35,149.0,86.5,62.5,0.0
2869,70,35,152.0,90.9,61.1,0.0
2870,70,40,153.3,88.5,64.8,0.0
2871,70,40,154.7,90.1,64.7,0.0
2872,70,40,156.7,93.5,63.2,0.0
2873,70,40,153.6,88.5,65.2,0.0
2874,70,40,151.8,85.5,66.4,0.0
2875,70,40,152.7,87.9,64.8,0.0
2876,70,40,157.8,93.5,64.3,0.0
2877,70,40,155.1,89.6,65.5,0.0
2878,70,40,149.8,85.5,64.3,0.0
2879,70,40,152.0,88.3,63.7,0.0
2880,70,45,154.6,85.3,69.3,0.0
2881,70,45,159.4,91.8,67.6,0.0
2882,70,45,155.4,88.1,67.3,0.0
2883,70,45,156.0,90.0,66.0,0.0
2884,70,45,155.8,88.8,67.0,0.0
2885,70,45,157.2,90.2,67.0,0.0
2886,70,45,154.7,87.5,67.2,0.0
2887,70,45,156.7,88.6,68.1,0.0
2888,70,45,157.6,92.2,65.4,0.1
2889,70,45,153.2,84.9,68.3,0.0
2890,70,50,158.4,87.4,71.0,0.0
2891,70,50,153.1,81.8,71.3,0.0
2892,70,50,155.5,85.4,70.1,0.0
2893,70,50,159.1,88.4,70.7,0.0
2894,70,50,157.3,85.4,71.9,0.0
2895,70,50,158.9,88.3,70.6,0.0
2896,70,50,162.3,92.6,69.7,0.0
2897,70,50,152.7,81.6,71.1,0.0
2898,70,50,156.2,85.3,70.9,0.0
2899,70,50,156.6,87.8,68.8,0.0
2900,70,55,159.1,86.0,73.1,0.0
2901,70,55,161.5,89.0,72.5,0.0
2902,70,55,161.5,90.4,71.1,0.0
2903,70,55,160.0,88.0,72.0,0.0
2904,70,55,157.9,86.3,71.6,0.0
2905,70,55,159.3,86.0,73.3,0.0
2906,70,55,158.3,86.0,72.2,0.0
2907,70,55,160.4,87.6,72.9,0.0
2908,70,55,160.9,89.1,71.9,0.0
2909,70,55,160.9,88.8,72.1,0.0
2910,70,60,163.1,90.1,73.1,0.0
2911,70,60,158.7,82.9,75.8,0.0
2912,70,60,161.0,85.7,75.3,0.0
2913,70,60,163.0,88.9,74.2,0.0
2914,70,60,159.7,82.1,77.6,0.0
2915,70,60,161.4,86.2,75.2,0.0
2916,70,60,162.9,88.9,74.1,0.0
2917,70,60,159.9,84.5,75.5,0.0
2918,70,60,158.6,81.4,77.1,0.0
2919,70,60,159.5,86.1,73.4,0.0
2920,70,65,161.7,83.3,78.4,0.0
2921,70,65,165.8,90.8,75.0,0.0
2922,70,65,162.7,87.8,74.9,0.0
2923,70,65,167.9,89.5,78.5,0.0
2924,70,65,160.3,82.0,78.4,0.0
2925,70,65,160.2,84.1,76.1,0.0
2926,70,65,163.9,86.5,77.4,0.0
2927,70,65,165.5,88.7,76.9,0.0
2928,70,65,165.6,90.9,74.7,0.0
2929,70,65,165.8,85.7,80.1,0.0
2930,70,70,168.2,86.9,81.3,0.0
2931,70,70,170.3,90.3,80.0,0.0
2932,70,70,165.2,86.3,78.9,0.0
2933,70,70,164.8,83.3,81.5,0.0
2934,70,70,161.0,79.8,81.2,0.0
2935,70,70,163.0,82.6,80.4,0.0
2936,70,70,163.1,84.3,78.9,0.0
2937,70,70,162.2,81.4,80.8,0.0
2938,70,70,166.9,88.7,78.1,0.0
2939,70,70,163.0,84.0,79.0,0.0
2940,70,75,163.7,78.1,85.6,0.0
2941,70,75,172.1,89.3,82.8,0.0
2942,70,75,172.1,89.9,82.1,0.0
2943,70,75,168.4,86.9,81.5,0.0
2944,70,75,162.7,80.8,81.9,0.0
2945,70,75,168.2,85.3,82.9,0.0
2946,70,75,165.1,82.6,82.5,0.0
2947,70,75,165.9,84.3,81.6,0.0
2948,70,75,168.4,86.4,82.0,0.0
2949,70,75,164.8,80.0,84.8,0.0
2950,70,80,166.0,82.5,83.5,0.0
2951,70,80,169.3,84.2,85.1,0.0
2952,70,80,169.7,84.6,85.1,0.0
2953,70,80,167.8,83.3,84.5,0.0
2954,70,80,168.1,81.7,86.4,0.0
2955,70,80,171.8,86.6,85.1,0.0
2956,70,80,168.6,84.0,84.6,0.0
2957,70,80,168.8,81.8,87.0,0.0
2958,70,80,170.4,86.3,84.1,0.0
2959,70,80,171.0,86.0,85.0,0.0
2960,70,85,171.4,83.4,88.0,0.0
2961,70,85,165.9,81.1,84.7,0.0
2962,70,85,170.3,83.0,87.3,0.0
2963,70,85,171.1,82.7,88.5,0.0
2964,70,85,175.5,86.7,88.8,0.0
2965,70,85,174.3,84.6,89.7,0.0
2966,70,85,172.1,85.4,86.7,0.0
2967,70,85,172.0,84.1,88.0,0.0
2968,70,85,173.9,88.1,85.8,0.0
2969,70,85,170.9,83.2,87.8,0.0
2970,70,90,173.5,81.2,92.3,0.0
2971,70,90,174.3,84.3,90.1,0.0
2972,70,90,174.0,83.8,90.2,0.0
2973,70,90,171.8,81.5,90.2,0.0
2974,70,90,168.7,79.6,89.1,0.0
2975,70,90,174.0,85.0,89.1,0.0
2976,70,90,170.2,81.2,88.9,0.0
2977,70,90,174.0,82.8,91.2,0.0
2978,70,90,172.5,83.2,89.3,0.0
2979,70,90,173.0,83.2,89.8,0.0
2980,70,95,176.1,83.2,92.8,0.0
2981,70,95,176.0,84.1,92.0,0.0
2982,70,95,175.0,81.0,94.0,0.0
2983,70,95,173.4,82.0,91.4,0.0
2984,70,95,178.2,86.7,91.5,0.0
2985,70,95,175.8,81.0,94.8,0.0
2986,70,95,176.3,83.2,93.1,0.0
2987,70,95,180.8,87.4,93.4,0.0
2988,70,95,176.6,84.1,92.4,0.0
2989,70,95,175.0,80.3,94.7,0.0
2990,70,100,175.4,79.4,96.0,0.0
2991,70,100,182.3,87.4,94.9,0.0
2992,70,100,179.7,85.1,94.6,0.0
2993,70,100,174.9,79.4,95.5,0.0
2994,70,100,176.8,82.5,94.3,0.0
2995,70,100,179.4,85.3,94.1,0.0
2996,70,100,177.0,82.1,94.9,0.0
2997,70,100,173.5,77.6,95.9,0.0
2998,70,100,179.8,85.1,94.8,0.0
2999,70,100,179.6,83.1,96.5,0.0
3000,75,5,154.4,103.9,50.5,0.0
3001,75,5,155.6,107.3,48.3,0.0
3002,75,5,153.2,103.7,49.5,0.0
3003,75,5,155.1,104.9,50.2,0.0
3004,75,5,156.2,107.1,49.1,0.0
3005,75,5,156.9,109.1,47.8,0.0
3006,75,5,152.8,102.6,50.2,0.0
3007,75,5,156.5,108.1,48.4,0.0
3008,75,5,153.5,102.7,50.7,0.0
3009,75,5,155.6,105.6,50.0,0.0
3010,75,10,159.7,105.6,54.1,0.0
3011,75,10,157.1,102.9,54.1,0.0
3012,75,10,159.2,105.9,53.3,0.0
3013,75,10,160.6,106.7,53.8,0.0
3014,75,10,158.1,103.4,54.7,0.0
3015,75,10,158.2,104.2,54.0,0.0
3016,75,10,157.0,102.4,54.6,0.0
3017,75,10,158.6,105.3,53.3,0.0
3018,75,10,162.0,108.1,53.9,0.0
3019,75,10,161.4,108.8,52.6,0.0
3020,75,15,160.1,103.1,57.0,0.0
3021,75,15,154.0,94.8,59.2,0.0
3022,75,15,162.7,104.7,58.0,0.0
3023,75,15,159.5,102.0,57.5,0.0
3024,75,15,160.6,103.9,56.7,0.0
3025,75,15,160.2,101.8,58.4,0.0
3026,75,15,160.9,104.8,56.1,0.0
3027,75,15,159.7,101.2,58.5,0.0
3028,75,15,159.7,102.3,57.4,0.0
3029,75,15,159.0,100.6,58.4,0.0
3030,75,20,158.9,98.4,60.5,0.0
3031,75,20,158.6,99.2,59.3,0.0
3032,75,20,161.5,102.2,59.2,0.1
3033,75,20,158.1,96.5,61.5,0.0
3034,75,20,160.3,99.3,61.0,0.0
3035,75,20,160.4,100.3,60.1,0.0
3036,75,20,158.6,98.4,60.2,0.0
3037,75,20,158.5,99.6,58.9,0.0
3038,75,20,159.4,99.5,59.9,0.0
3039,75,20,157.5,96.7,60.8,0.0
3040,75,25,158.2,97.3,60.8,0.0
3041,75,25,156.4,92.6,63.8,0.0
3042,75,25,156.0,95.3,60.7,0.0
3043,75,25,159.5,97.7,61.9,0.0
3044,75,25,163.3,101.3,62.0,0.0
3045,75,25,156.2,93.8,62.3,0.0
3046,75,25,158.9,96.9,61.9,0.0
3047,75,25,156.9,95.9,61.0,0.0
3048,75,25,157.8,96.3,61.5,0.0
3049,75,25,157.1,96.0,61.1,0.0
3050,75,30,156.7,93.6,63.1,0.0
3051,75,30,158.0,95.6,62.4,0.0
3052,75,30,158.7,95.4,63.2,0.0
3053,75,30,159.2,96.5,62.7,0.0
3054,75,30,160.1,97.0,63.1,0.0
3055,75,30,158.5,95.2,63.3,0.0
3056,75,30,158.0,94.5,63.5,0.0
3057,75,30,155.7,92.2,63.5,0.0
3058,75,30,157.6,93.8,63.8,0.0
3059,75,30,158.7,95.3,63.4,0.0
3060,75,35,158.1,92.0,66.1,0.0
3061,75,35,158.0,90.6,67.3,0.0
3062,75,35,161.8,95.3,66.4,0.0
3063,75,35,159.1,91.0,68.1,0.0
3064,75,35,157.8,90.6,67.2,0.0
3065,75,35,159.1,92.0,67.1,0.0
3066,75,35,155.5,84.2,71.3,0.0
3067,75,35,160.1,91.9,68.2,0.0
3068,75,35,154.8,85.7,69.1,0.0
3069,75,35,158.8,93.4,65.4,0.0
3070,75,40,158.1,87.8,70.2,0.0
3071,75,40,156.2,86.6,69.6,0.0
3072,75,40,159.1,87.7,71.4,0.0
3073,75,40,158.7,88.5,70.2,0.0
3074,75,40,158.4,88.2,70.2,0.0
3075,75,40,161.7,92.3,69.4,0.0
3076,75,40,161.9,93.8,68.1,0.0
3077,75,40,155.8,86.6,69.2,0.0
3078,75,40,156.9,86.0,70.9,0.0
3079,75,40,159.9,90.7,69.2,0.0
3080,75,45,162.0,88.0,74.0,0.0
3081,75,45,165.0,93.3,71.7,0.0
3082,75,45,164.4,91.9,72.5,0.0
3083,75,45,163.4,89.6,73.9,0.0
3084,75,45,158.6,85.7,73.0,0.0
3085,75,45,162.9,91.1,71.8,0.0
3086,75,45,161.2,88.5,72.7,0.0
3087,75,45,160.1,88.4,71.8,0.0
3088,75,45,162.5,90.8,71.7,0.0
3089,75,45,161.1,90.4,70.6,0.0
3090,75,50,163.1,89.5,73.6,0.0
3091,75,50,166.1,92.0,74.1,0.0
3092,75,50,163.7,91.0,72.7,0.0
3093,75,50,159.7,84.6,75.1,0.0
3094,75,50,165.3,91.0,74.4,0.0
3095,75,50,166.1,90.0,76.2,0.0
3096,75,50,163.2,87.6,75.6,0.0
3097,75,50,164.4,89.8,74.6,0.0
3098,75,50,162.8,87.6,75.2,0.0
3099,75,50,162.7,88.4,74.3,0.0
3100,75,55,165.0,89.1,76.0,0.0
3101,75,55,164.8,87.0,77.8,0.0
3102,75,55,163.5,85.6,77.9,0.0
3103,75,55,164.6,88.8,75.8,0.0
3104,75,55,169.3,92.5,76.9,0.0
3105,75,55,165.4,89.3,76.1,0.0
3106,75,55,167.0,90.5,76.5,0.0
3107,75,55,166.3,87.1,79.2,0.0
3108,75,55,165.7,86.8,78.9,0.0
3109,75,55,164.3,87.8,76.5,0.0
3110,75,60,165.5,87.1,78.4,0.0
3111,75,60,165.4,86.6,78.8,0.0
3112,75,60,164.9,82.7,82.2,0.0
3113,75,60,165.3,86.2,79.1,0.0
3114,75,60,165.1,85.6,79.5,0.0
3115,75,60,167.2,87.1,80.0,0.0
3116,75,60,166.2,85.8,80.3,0.0
3117,75,60,168.2,88.6,79.6,0.0
3118,75,60,167.1,88.3,78.8,0.0
3119,75,60,167.7,90.0,77.7,0.0
3120,75,65,163.1,78.6,84.5,0.0
3121,75,65,172.0,89.6,82.4,0.0
3122,75,65,164.4,82.7,81.7,0.0
3123,75,65,167.7,85.5,82.2,0.0
3124,75,65,170.7,88.0,82.6,0.0
3125,75,65,166.2,85.0,81.2,0.0
3126,75,65,167.9,87.3,80.5,0.0
3127,75,65,170.6,89.3,81.3,0.0
3128,75,65,166.5,85.4,81.1,0.0
3129,75,65,167.1,83.2,83.9,0.0
3130,75,70,168.4,85.5,82.9,0.0
3131,75,70,167.8,80.9,86.9,0.0
3132,75,70,169.8,86.2,83.6,0.0
3133,75,70,168.5,83.0,85.4,0.0
3134,75,70,169.9,85.1,84.8,0.0
3135,75,70,172.9,90.4,82.5,0.0
3136,75,70,168.2,79.1,89.1,0.0
3137,75,70,170.0,86.1,83.9,0.0
3138,75,70,169.4,84.4,85.0,0.0
3139,75,70,169.6,84.5,85.1,0.0
3140,75,75,175.9,86.2,89.6,0.0
3141,75,75,171.2,84.5,86.7,0.0
3142,75,75,171.8,84.0,87.8,0.0
3143,75,75,175.3,87.0,88.4,0.0
3144,75,75,170.3,85.2,85.0,0.0
3145,75,75,169.1,83.0,86.1,0.0
3146,75,75,170.3,82.7,87.6,0.0
3147,75,75,170.4,81.2,89.3,0.0
3148,75,75,173.7,87.8,85.9,0.0
3149,75,75,174.8,86.0,88.8,0.0
3150,75,80,174.5,85.3,89.2,0.0
3151,75,80,172.8,82.0,90.8,0.0
3152,75,80,172.5,80.9,91.6,0.0
3153,75,80,173.0,83.7,89.2,0.0
3154,75,80,171.9,81.7,90.1,0.0
3155,75,80,175.1,86.1,89.0,0.0
3156,75,80,173.6,82.5,91.1,0.0
3157,75,80,173.3,83.1,90.2,0.0
3158,75,80,174.3,86.7,87.6,0.0
3159,75,80,174.6,83.5,91.1,0.0
3160,75,85,177.6,84.8,92.8,0.0
3161,75,85,181.6,89.6,92.1,0.0
3162,75,85,173.2,82.0,91.2,0.0
3163,75,85,172.6,78.9,93.7,0.0
3164,75,85,174.4,82.9,91.4,0.0
3165,75,85,177.1,85.3,91.8,0.0
3166,75,85,177.4,83.5,93.9,0.0
3167,75,85,177.4,86.0,91.4,0.0
3168,75,85,179.0,87.8,91.2,0.0
3169,75,85,174.4,84.0,90.4,0.0
3170,75,90,181.1,86.6,94.5,0.0
3171,75,90,178.8,84.1,94.7,0.0
3172,75,90,181.9,90.4,91.6,0.0
3173,75,90,175.7,81.5,94.2,0.0
3174,75,90,181.9,86.7,95.2,0.0
3175,75,90,175.7,82.1,93.6,0.0
3176,75,90,178.2,82.5,95.7,0.0
3177,75,90,182.9,85.4,97.5,0.0
3178,75,90,178.1,81.9,96.2,0.0
3179,75,90,176.1,81.7,94.3,0.0
3180,75,95,181.4,84.3,97.1,0.0
3181,75,95,179.4,80.9,98.5,0.0
3182,75,95,179.5,80.2,99.4,0.0
3183,75,95,181.5,82.6,98.9,0.0
3184,75,95,178.9,84.2,94.7,0.0
3185,75,95,178.6,81.4,97.2,0.0
3186,75,95,185.0,90.0,95.0,0.0
3187,75,95,185.4,87.2,98.2,0.0
3188,75,95,172.6,76.0,96.6,0.0
3189,75,95,179.6,81.3,98.3,0.0
3190,75,100,185.4,83.8,101.6,0.0
3191,75,100,185.7,87.8,97.9,0.0
3192,75,100,182.8,82.7,100.2,0.0
3193,75,100,183.1,81.6,101.5,0.0
3194,75,100,182.7,83.5,99.3,0.0
3195,75,100,184.1,83.6,100.5,0.0
3196,75,100,182.3,84.1,98.2,0.0
3197,75,100,180.5,79.2,101.2,0.0
3198,75,100,186.4,83.8,102.5,0.0
3199,75,100,184.6,83.8,100.8,0.0
3200,80,5,160.6,107.7,52.9,0.0
3201,80,5,161.5,107.8,53.6,0.0
3202,80,5,159.2,104.3,54.9,0.0
3203,80,5,161.8,109.2,52.6,0.0
3204,80,5,160.4,106.2,54.2,0.0
3205,80,5,161.6,108.0,53.6,0.0
3206,80,5,159.8,105.6,54.3,0.0
3207,80,5,161.4,106.5,54.9,0.0
3208,80,5,160.6,107.6,53.0,0.0
3209,80,5,160.8,107.2,53.6,0.0
3210,80,10,164.3,104.8,59.5,0.0
3211,80,10,162.6,103.6,59.0,0.0
3212,80,10,165.9,108.8,57.2,0.0
3213,80,10,164.1,106.9,57.2,0.0
3214,80,10,164.7,105.6,59.1,0.0
3215,80,10,164.7,105.4,59.3,0.0
3216,80,10,160.8,100.3,60.5,0.0
3217,80,10,166.6,108.3,58.3,0.0
3218,80,10,163.9,106.2,57.7,0.0
3219,80,10,164.4,104.8,59.5,0.0
3220,80,15,165.0,102.2,62.8,0.0
3221,80,15,169.0,106.2,62.8,0.0
3222,80,15,168.6,106.3,62.3,0.0
3223,80,15,161.8,98.7,63.2,0.0
3224,80,15,164.4,101.3,63.1,0.0
3225,80,15,164.5,101.1,63.4,0.0
3226,80,15,164.5,102.6,61.9,0.0
3227,80,15,167.8,104.8,63.0,0.0
3228,80,15,166.5,103.6,62.9,0.0
3229,80,15,165.4,102.9,62.5,0.0
3230,80,20,161.5,96.0,65.5,0.0
3231,80,20,159.2,93.0,66.2,0.0
3232,80,20,162.9,98.0,64.9,0.0
3233,80,20,165.9,101.2,64.7,0.0
3234,80,20,161.8,96.7,65.1,0.0
3235,80,20,166.0,100.8,65.2,0.0
3236,80,20,161.9,97.4,64.5,0.0
3237,80,20,169.6,106.6,63.0,0.0
3238,80,20,166.5,100.7,65.8,0.0
3239,80,20,164.3,99.3,65.0,0.0
3240,80,25,167.2,101.2,65.9,0.0
3241,80,25,171.5,106.0,65.5,0.0
3242,80,25,161.1,92.2,68.8,0.0
3243,80,25,163.3,96.6,66.7,0.0
3244,80,25,165.2,96.6,68.6,0.0
3245,80,25,159.9,93.3,66.6,0.0
3246,80,25,162.1,94.7,67.5,0.0
3247,80,25,161.7,94.0,67.6,0.0
3248,80,25,166.1,100.3,65.8,0.0
3249,80,25,166.2,100.3,65.9,0.0
3250,80,30,160.6,92.2,68.4,0.0
3251,80,30,160.7,91.5,69.2,0.0
3252,80,30,164.5,95.4,69.1,0.0
3253,80,30,164.5,96.6,67.9,0.0
3254,80,30,160.1,91.6,68.5,0.0
3255,80,30,163.1,95.1,68.0,0.0
3256,80,30,161.4,93.3,68.1,0.0
3257,80,30,165.8,99.8,65.9,0.0
3258,80,30,162.5,94.1,68.4,0.0
3259,80,30,166.8,99.6,67.2,0.0
3260,80,35,164.0,90.9,73.1,0.0
3261,80,35,167.1,97.2,69.8,0.0
3262,80,35,162.3,90.9,71.4,0.0
3263,80,35,162.7,92.2,70.5,0.0
3264,80,35,157.6,85.2,72.4,0.0
3265,80,35,164.6,94.4,70.2,0.0
3266,80,35,162.4,91.1,71.2,0.0
3267,80,35,164.9,92.1,72.8,0.0
3268,80,35,163.8,94.2,69.5,0.0
3269,80,35,159.8,86.5,73.3,0.0
3270,80,40,162.5,89.1,73.3,0.0
3271,80,40,159.7,84.2,75.5,0.0
3272,80,40,165.4,92.5,72.8,0.0
3273,80,40,166.9,93.4,73.5,0.0
3274,80,40,162.9,88.4,74.4,0.0
3275,80,40,164.5,92.6,71.9,0.0
3276,80,40,165.0,90.9,74.1,0.0
3277,80,40,166.5,91.3,75.2,0.0
3278,80,40,164.1,89.9,74.2,0.0
3279,80,40,166.1,89.1,77.0,0.0
3280,80,45,166.5,87.9,78.5,0.0
3281,80,45,164.8,87.1,77.7,0.0
3282,80,45,166.4,89.6,76.8,0.0
3283,80,45,166.3,88.4,77.8,0.0
3284,80,45,166.1,87.7,78.4,0.0
3285,80,45,162.3,85.7,76.6,0.0
3286,80,45,167.8,91.3,76.5,0.0
3287,80,45,170.4,94.1,76.4,0.0
3288,80,45,164.7,88.7,76.0,0.0
3289,80,45,167.7,88.6,79.0,0.0
3290,80,50,165.7,85.8,79.9,0.0
3291,80,50,167.9,87.3,80.6,0.0
3292,80,50,171.8,91.2,80.6,0.0
3293,80,50,171.4,92.2,79.2,0.0
3294,80,50,168.4,89.4,78.9,0.0
3295,80,50,167.3,88.1,79.2,0.0
3296,80,50,166.4,85.2,81.3,0.0
3297,80,50,167.9,87.7,80.2,0.0
3298,80,50,167.7,88.0,79.7,0.0
3299,80,50,169.1,91.2,77.9,0.0
3300,80,55,171.8,90.3,81.4,0.0
3301,80,55,167.3,83.9,83.4,0.0
3302,80,55,167.3,85.4,81.9,0.0
3303,80,55,171.3,88.9,82.4,0.0
3304,80,55,167.8,85.3,82.5,0.0
3305,80,55,167.2,85.2,82.0,0.0
3306,80,55,165.3,82.1,83.3,0.0
3307,80,55,168.2,86.2,82.0,0.0
3308,80,55,168.7,86.4,82.3,0.0
3309,80,55,169.7,89.0,80.6,0.0
3310,80,60,171.6,87.5,84.1,0.0
3311,80,60,176.2,92.2,84.0,0.0
3312,80,60,172.3,88.9,83.4,0.0
3313,80,60,172.7,87.4,85.3,0.0
3314,80,60,170.9,86.5,84.4,0.0
3315,80,60,177.1,93.5,83.6,0.0
3316,80,60,176.0,92.3,83.7,0.0
3317,80,60,169.3,84.8,84.6,0.0
3318,80,60,173.2,89.6,83.7,0.0
3319,80,60,171.0,84.1,86.9,0.0
3320,80,65,171.5,84.2,87.2,0.0
3321,80,65,173.6,85.1,88.6,0.0
3322,80,65,170.3,83.5,86.8,0.0
3323,80,65,171.2,83.1,88.2,0.0
3324,80,65,175.3,89.2,86.0,0.0
3325,80,65,174.2,87.5,86.6,0.0
3326,80,65,171.9,84.7,87.2,0.0
3327,80,65,169.8,82.0,87.8,0.0
3328,80,65,168.9,83.1,85.8,0.0
3329,80,65,176.0,89.8,86.2,0.0
3330,80,70,176.2,86.5,89.7,0.0
3331,80,70,177.0,86.9,90.1,0.0
3332,80,70,176.8,87.6,89.2,0.0
3333,80,70,176.3,85.7,90.6,0.0
3334,80,70,176.2,87.0,89.1,0.0
3335,80,70,177.4,86.9,90.5,0.0
3336,80,70,175.1,82.7,92.4,0.0
3337,80,70,179.4,88.8,90.6,0.0
3338,80,70,176.7,88.9,87.8,0.0
3339,80,70,176.6,86.7,89.9,0.0
3340,80,75,172.9,80.7,92.2,0.0
3341,80,75,174.2,82.3,91.9,0.0
3342,80,75,179.2,87.5,91.6,0.0
3343,80,75,176.8,82.5,94.3,0.0
3344,80,75,175.3,84.0,91.2,0.0
3345,80,75,174.1,78.3,95.8,0.0
3346,80,75,177.8,83.0,94.8,0.0
3347,80,75,178.4,86.5,91.9,0.0
3348,80,75,178.2,85.8,92.4,0.0
3349,80,75,175.8,83.2,92.6,0.0
3350,80,80,181.2,87.8,93.4,0.0
3351,80,80,181.4,85.1,96.4,0.0
3352,80,80,182.4,87.4,95.1,0.0
3353,80,80,178.9,84.9,94.0,0.0
3354,80,80,181.3,85.8,95.6,0.0
3355,80,80,177.6,83.1,94.5,0.0
3356,80,80,175.8,81.4,94.4,0.0
3357,80,80,175.4,80.4,95.0,0.0
3358,80,80,183.7,88.2,95.5,0.0
3359,80,80,178.1,83.3,94.8,0.0
3360,80,85,179.3,83.2,96.1,0.0
3361,80,85,185.7,88.7,97.0,0.0
3362,80,85,178.6,82.0,96.6,0.0
3363,80,85,180.8,80.6,100.2,0.0
3364,80,85,183.6,88.2,95.5,0.0
3365,80,85,180.5,82.4,98.1,0.0
3366,80,85,179.8,83.2,96.6,0.0
3367,80,85,181.1,85.2,95.9,0.0
3368,80,85,181.6,82.3,99.3,0.0
3369,80,85,179.7,81.8,97.9,0.0
3370,80,90,186.5,85.4,101.0,0.0
3371,80,90,184.6,83.6,100.9,0.0
3372,80,90,181.8,80.7,101.1,0.0
3373,80,90,182.9,82.2,100.7,0.0
3374,80,90,183.9,84.8,99.0,0.0
3375,80,90,184.1,83.3,100.8,0.0
3376,80,90,183.6,83.9,99.7,0.0
3377,80,90,184.5,85.2,99.3,0.0
3378,80,90,185.6,84.2,101.4,0.0
3379,80,90,183.7,85.0,98.7,0.0
3380,80,95,186.4,83.3,103.0,0.0
3381,80,95,183.9,82.9,101.0,0.0
3382,80,95,184.5,81.2,103.2,0.0
3383,80,95,184.8,83.2,101.5,0.0
3384,80,95,189.8,88.4,101.5,0.0
3385,80,95,186.7,84.0,102.7,0.0
3386,80,95,186.1,82.0,104.0,0.0
3387,80,95,187.6,85.4,102.2,0.0
3388,80,95,183.7,78.8,105.0,0.0
3389,80,95,187.4,85.0,102.4,0.0
3390,80,100,189.3,84.0,105.3,0.0
3391,80,100,188.8,85.0,103.8,0.0
3392,80,100,187.8,83.6,104.2,0.0
3393,80,100,190.8,85.9,104.9,0.0
3394,80,100,189.1,81.4,107.7,0.0
3395,80,100,191.5,83.2,108.3,0.0
3396,80,100,185.4,79.0,106.5,0.0
3397,80,100,188.4,84.5,103.9,0.0
3398,80,100,191.7,88.6,103.1,0.0
3399,80,100,183.4,79.6,103.8,0.0
3400,85,5,165.5,107.8,57.7,0.0
3401,85,5,166.1,108.4,57.7,0.0
3402,85,5,168.1,111.1,57.0,0.0
3403,85,5,166.0,106.7,59.3,0.0
3404,85,5,164.6,104.8,59.8,0.0
3405,85,5,163.6,104.4,59.2,0.0
3406,85,5,166.3,108.2,58.2,0.0
3407,85,5,166.2,107.3,58.9,0.0
3408,85,5,165.6,106.3,59.3,0.0
